Order ID,Order Date,Ship Date,Customer Name,Customer Segment,Category,Sub-Category,Product Name,Sales Amount,Profit,Discount,Quantity,Region,State
ORD1701,2023-06-09 00:00:00,2023-06-12 00:00:00,Customer 82,Consumer,Office Supplies,Binders,Binders 99,492.83,126.37,0.1,1,South,Illinois
ORD1702,2023-06-25 00:00:00,2023-07-02 00:00:00,Customer 23,Small Business,Furniture,Bookcases,Bookcases 42,836.47,72.8,0.15,4,West,Florida
ORD1703,2023-05-22 00:00:00,2023-05-28 00:00:00,Customer 448,Home Office,Technology,Printers,Printers 46,623.09,115.56,0.04,8,East,Illinois
ORD1704,2023-04-13 00:00:00,2023-04-15 00:00:00,Customer 191,Small Business,Furniture,Sofas,Sofas 74,928.48,78.85,0.06,7,South,California
ORD1705,2023-06-25 00:00:00,2023-07-01 00:00:00,Customer 459,Small Business,Office Supplies,Binders,Binders 11,677.52,82.6,0.06,8,East,California
ORD1706,2023-02-13 00:00:00,2023-02-15 00:00:00,Customer 390,Corporate,Technology,Monitors,Monitors 6,49.46,11.66,0.01,3,South,California
ORD1707,2023-10-12 00:00:00,2023-10-16 00:00:00,Customer 315,Home Office,Office Supplies,Staplers,Staplers 43,563.3,125.43,0.2,10,South,Illinois
ORD1708,2023-10-30 00:00:00,2023-11-05 00:00:00,Customer 128,Corporate,Office Supplies,Pens,Pens 34,584.63,131.99,0.18,2,West,Florida
ORD1709,2023-05-08 00:00:00,2023-05-15 00:00:00,Customer 103,Home Office,Office Supplies,Binders,Binders 82,868.27,182.3,0.07,2,West,Texas
ORD1710,2023-10-07 00:00:00,2023-10-14 00:00:00,Customer 139,Corporate,Office Supplies,Paper,Paper 39,504.08,33.92,0.06,3,East,Florida
ORD1711,2023-04-14 00:00:00,2023-04-17 00:00:00,Customer 135,Small Business,Furniture,Sofas,Sofas 97,460.43,71.62,0.06,5,West,New York
ORD1712,2023-10-26 00:00:00,2023-10-31 00:00:00,Customer 180,Consumer,Office Supplies,Binders,Binders 34,848.05,196.14,0.05,1,West,Texas
ORD1713,2023-10-10 00:00:00,2023-10-13 00:00:00,Customer 385,Home Office,Office Supplies,Staplers,Staplers 9,124.22,22.36,0.03,5,South,New York
ORD1714,2023-08-17 00:00:00,2023-08-18 00:00:00,Customer 203,Home Office,Technology,Phones,Phones 69,821.05,123.71,0.15,8,East,New York
ORD1715,2023-05-05 00:00:00,2023-05-12 00:00:00,Customer 30,Small Business,Office Supplies,Staplers,Staplers 73,418.32,109.92,0.11,8,Central,California
ORD1716,2023-05-14 00:00:00,2023-05-19 00:00:00,Customer 286,Home Office,Furniture,Tables,Tables 39,631.11,189.06,0.03,4,West,Florida
ORD1717,2023-09-29 00:00:00,2023-10-06 00:00:00,Customer 485,Home Office,Office Supplies,Paper,Paper 35,887.89,194.42,0.19,8,Central,Texas
ORD1718,2023-04-28 00:00:00,2023-05-04 00:00:00,Customer 64,Small Business,Furniture,Chairs,Chairs 85,873.88,195.63,0.18,6,Central,Texas
ORD1719,2023-05-28 00:00:00,2023-05-29 00:00:00,Customer 289,Corporate,Office Supplies,Staplers,Staplers 7,686.91,60.74,0.02,1,East,Texas
ORD1720,2023-03-22 00:00:00,2023-03-28 00:00:00,Customer 55,Corporate,Office Supplies,Paper,Paper 3,499.58,43.9,0.03,10,South,Texas
ORD1721,2023-07-15 00:00:00,2023-07-17 00:00:00,Customer 497,Home Office,Technology,Printers,Printers 89,440.81,47.5,0.01,7,South,Illinois
ORD1722,2023-06-06 00:00:00,2023-06-09 00:00:00,Customer 110,Home Office,Technology,Monitors,Monitors 28,310.89,47.15,0.14,10,East,California
ORD1723,2023-04-22 00:00:00,2023-04-27 00:00:00,Customer 314,Corporate,Office Supplies,Staplers,Staplers 51,60.44,4.59,0.19,3,East,Illinois
ORD1724,2023-07-02 00:00:00,2023-07-08 00:00:00,Customer 347,Small Business,Furniture,Bookcases,Bookcases 16,728.81,88.62,0.03,3,South,Florida
ORD1725,2023-09-12 00:00:00,2023-09-18 00:00:00,Customer 442,Corporate,Office Supplies,Pens,Pens 27,702.54,42.82,0.04,3,East,New York
ORD1726,2023-07-31 00:00:00,2023-08-07 00:00:00,Customer 332,Consumer,Technology,Monitors,Monitors 14,139.33,8.77,0.14,8,West,Illinois
ORD1727,2023-09-04 00:00:00,2023-09-07 00:00:00,Customer 475,Home Office,Furniture,Sofas,Sofas 69,814.34,101.76,0.08,4,Central,California
ORD1728,2023-05-26 00:00:00,2023-05-31 00:00:00,Customer 264,Consumer,Technology,Monitors,Monitors 39,423.58,76.86,0.01,7,West,Florida
ORD1729,2023-06-04 00:00:00,2023-06-06 00:00:00,Customer 270,Consumer,Office Supplies,Staplers,Staplers 10,890.04,119.71,0.02,2,Central,Florida
ORD1730,2023-12-16 00:00:00,2023-12-20 00:00:00,Customer 425,Home Office,Furniture,Bookcases,Bookcases 14,401.63,111.39,0.16,5,South,Florida
ORD1731,2023-03-30 00:00:00,2023-04-04 00:00:00,Customer 304,Small Business,Office Supplies,Binders,Binders 75,734.78,54.06,0.11,7,West,California
ORD1732,2023-10-10 00:00:00,2023-10-14 00:00:00,Customer 438,Small Business,Office Supplies,Staplers,Staplers 45,850.77,195.51,0.18,5,West,Illinois
ORD1733,2023-02-10 00:00:00,2023-02-14 00:00:00,Customer 422,Home Office,Technology,Printers,Printers 1,959.98,256.44,0.02,9,West,California
ORD1734,2023-05-10 00:00:00,2023-05-11 00:00:00,Customer 237,Consumer,Technology,Monitors,Monitors 39,168.12,14.99,0.14,9,East,Illinois
ORD1735,2023-04-02 00:00:00,2023-04-09 00:00:00,Customer 207,Corporate,Technology,Phones,Phones 66,318.4,34.49,0,4,South,Texas
ORD1736,2023-06-18 00:00:00,2023-06-22 00:00:00,Customer 218,Consumer,Furniture,Bookcases,Bookcases 87,472.91,90.68,0.18,9,Central,California
ORD1737,2023-03-14 00:00:00,2023-03-17 00:00:00,Customer 219,Corporate,Furniture,Sofas,Sofas 15,898.31,86.62,0.17,3,South,Texas
ORD1738,2023-02-23 00:00:00,2023-03-02 00:00:00,Customer 234,Corporate,Furniture,Chairs,Chairs 58,881.04,202.79,0,10,East,California
ORD1739,2023-04-11 00:00:00,2023-04-12 00:00:00,Customer 480,Home Office,Technology,Phones,Phones 95,914.42,89,0.18,1,East,Illinois
ORD1740,2023-12-24 00:00:00,2023-12-30 00:00:00,Customer 252,Consumer,Technology,Monitors,Monitors 50,419.1,40.94,0.06,3,Central,New York
ORD1741,2023-12-05 00:00:00,2023-12-12 00:00:00,Customer 318,Home Office,Technology,Monitors,Monitors 6,753.77,184.89,0.13,1,South,Texas
ORD1742,2023-10-03 00:00:00,2023-10-04 00:00:00,Customer 351,Small Business,Technology,Printers,Printers 7,904.83,216.46,0.18,1,West,New York
ORD1743,2023-01-09 00:00:00,2023-01-11 00:00:00,Customer 278,Home Office,Technology,Laptops,Laptops 18,429.32,56.02,0.02,4,South,California
ORD1744,2023-04-23 00:00:00,2023-04-28 00:00:00,Customer 407,Small Business,Furniture,Tables,Tables 58,327.23,87.95,0.06,10,Central,Texas
ORD1745,2023-06-14 00:00:00,2023-06-15 00:00:00,Customer 175,Corporate,Furniture,Sofas,Sofas 71,924.79,177.88,0.19,4,West,Texas
ORD1746,2023-03-15 00:00:00,2023-03-17 00:00:00,Customer 138,Home Office,Technology,Laptops,Laptops 89,106.39,29.63,0.18,3,East,California
ORD1747,2023-07-21 00:00:00,2023-07-24 00:00:00,Customer 92,Home Office,Technology,Printers,Printers 84,883.37,167.1,0.07,3,South,New York
ORD1748,2023-03-13 00:00:00,2023-03-18 00:00:00,Customer 494,Home Office,Office Supplies,Pens,Pens 71,220.61,29.15,0.19,7,West,Texas
ORD1749,2023-05-21 00:00:00,2023-05-22 00:00:00,Customer 168,Corporate,Office Supplies,Pens,Pens 53,851.58,49.79,0.18,8,Central,Illinois
ORD1750,2023-06-23 00:00:00,2023-06-30 00:00:00,Customer 315,Home Office,Technology,Phones,Phones 85,128.75,30,0.05,3,East,Illinois
ORD1751,2023-07-10 00:00:00,2023-07-16 00:00:00,Customer 135,Home Office,Office Supplies,Paper,Paper 77,776.6,124.55,0.04,5,Central,New York
ORD1752,2023-12-03 00:00:00,2023-12-06 00:00:00,Customer 328,Home Office,Furniture,Bookcases,Bookcases 3,897.33,205.61,0.05,1,South,New York
ORD1753,2023-09-01 00:00:00,2023-09-05 00:00:00,Customer 244,Home Office,Office Supplies,Paper,Paper 85,369.07,106,0,7,South,Texas
ORD1754,2023-09-18 00:00:00,2023-09-22 00:00:00,Customer 275,Small Business,Technology,Printers,Printers 1,433.61,41.37,0.04,7,West,New York
ORD1755,2023-04-28 00:00:00,2023-04-30 00:00:00,Customer 477,Consumer,Furniture,Bookcases,Bookcases 85,69.39,5.98,0.09,2,East,Florida
ORD1756,2023-04-18 00:00:00,2023-04-21 00:00:00,Customer 498,Corporate,Technology,Monitors,Monitors 77,933.15,120.11,0.01,4,East,California
ORD1757,2023-11-20 00:00:00,2023-11-23 00:00:00,Customer 271,Home Office,Office Supplies,Staplers,Staplers 15,380.12,30.15,0.12,5,East,California
ORD1758,2023-01-18 00:00:00,2023-01-20 00:00:00,Customer 218,Home Office,Furniture,Sofas,Sofas 56,943.09,279.59,0.07,7,East,Illinois
ORD1759,2023-12-14 00:00:00,2023-12-21 00:00:00,Customer 96,Consumer,Technology,Monitors,Monitors 40,974.76,144.17,0.13,5,West,Texas
ORD1760,2023-11-08 00:00:00,2023-11-14 00:00:00,Customer 437,Home Office,Furniture,Bookcases,Bookcases 34,614.33,83.16,0.06,4,East,Florida
ORD1761,2023-03-01 00:00:00,2023-03-02 00:00:00,Customer 27,Consumer,Furniture,Sofas,Sofas 1,125.65,30.72,0.06,5,Central,New York
ORD1762,2023-01-13 00:00:00,2023-01-18 00:00:00,Customer 361,Corporate,Furniture,Bookcases,Bookcases 73,121.21,14.65,0.12,3,West,Illinois
ORD1763,2023-05-23 00:00:00,2023-05-28 00:00:00,Customer 54,Corporate,Furniture,Bookcases,Bookcases 52,125.79,26.41,0.06,5,East,Florida
ORD1764,2023-01-02 00:00:00,2023-01-03 00:00:00,Customer 425,Home Office,Furniture,Bookcases,Bookcases 62,355.04,34.29,0.03,1,West,Texas
ORD1765,2023-07-07 00:00:00,2023-07-12 00:00:00,Customer 239,Small Business,Office Supplies,Pens,Pens 72,94.66,7.56,0.09,4,Central,Florida
ORD1766,2023-06-29 00:00:00,2023-07-06 00:00:00,Customer 59,Corporate,Office Supplies,Paper,Paper 58,682.22,115.67,0.09,1,Central,California
ORD1767,2023-03-29 00:00:00,2023-04-01 00:00:00,Customer 17,Home Office,Furniture,Chairs,Chairs 78,116.51,15.49,0.06,10,West,Texas
ORD1768,2023-08-15 00:00:00,2023-08-16 00:00:00,Customer 289,Small Business,Technology,Monitors,Monitors 34,147.56,36.76,0.02,10,South,Illinois
ORD1769,2023-12-21 00:00:00,2023-12-22 00:00:00,Customer 326,Home Office,Furniture,Sofas,Sofas 43,127.43,10.72,0.02,3,Central,New York
ORD1770,2023-11-23 00:00:00,2023-11-30 00:00:00,Customer 458,Corporate,Office Supplies,Pens,Pens 93,184.42,14.45,0.06,1,East,Florida
ORD1771,2023-07-04 00:00:00,2023-07-08 00:00:00,Customer 421,Home Office,Technology,Printers,Printers 2,193.49,18.27,0.07,9,West,Illinois
ORD1772,2023-08-29 00:00:00,2023-08-31 00:00:00,Customer 195,Consumer,Technology,Phones,Phones 51,407.79,71.52,0.16,2,South,California
ORD1773,2023-03-18 00:00:00,2023-03-25 00:00:00,Customer 99,Consumer,Office Supplies,Pens,Pens 73,797.02,185.38,0.01,8,East,Florida
ORD1774,2023-04-13 00:00:00,2023-04-17 00:00:00,Customer 30,Home Office,Office Supplies,Paper,Paper 95,887.22,178.6,0.01,6,East,California
ORD1775,2023-10-31 00:00:00,2023-11-03 00:00:00,Customer 291,Small Business,Office Supplies,Pens,Pens 82,589.62,171.45,0.15,5,Central,Texas
ORD1776,2023-10-11 00:00:00,2023-10-14 00:00:00,Customer 484,Corporate,Technology,Phones,Phones 77,82.47,13.84,0,5,East,Florida
ORD1777,2023-08-07 00:00:00,2023-08-12 00:00:00,Customer 157,Home Office,Office Supplies,Staplers,Staplers 47,737.65,101.61,0.14,6,West,New York
ORD1778,2023-11-16 00:00:00,2023-11-20 00:00:00,Customer 425,Consumer,Furniture,Bookcases,Bookcases 62,236.56,29.52,0.06,8,Central,Florida
ORD1779,2023-06-23 00:00:00,2023-06-28 00:00:00,Customer 169,Small Business,Furniture,Tables,Tables 58,256.67,63.67,0.1,4,Central,California
ORD1780,2023-11-22 00:00:00,2023-11-27 00:00:00,Customer 284,Home Office,Furniture,Bookcases,Bookcases 28,474.68,73.89,0.07,9,East,Florida
ORD1781,2023-06-06 00:00:00,2023-06-08 00:00:00,Customer 389,Consumer,Office Supplies,Paper,Paper 20,150.3,9.82,0.14,5,Central,Illinois
ORD1782,2023-01-02 00:00:00,2023-01-07 00:00:00,Customer 449,Small Business,Technology,Laptops,Laptops 99,323.79,33.97,0.08,7,South,Illinois
ORD1783,2023-07-13 00:00:00,2023-07-20 00:00:00,Customer 134,Home Office,Furniture,Sofas,Sofas 98,429.43,45.71,0.11,4,South,New York
ORD1784,2023-05-11 00:00:00,2023-05-15 00:00:00,Customer 412,Home Office,Furniture,Chairs,Chairs 14,136.62,29.35,0.15,5,South,Florida
ORD1785,2023-05-27 00:00:00,2023-06-01 00:00:00,Customer 142,Home Office,Technology,Printers,Printers 26,707.72,178.57,0.01,9,South,Florida
ORD1786,2023-07-16 00:00:00,2023-07-17 00:00:00,Customer 87,Small Business,Furniture,Bookcases,Bookcases 18,329.02,21.31,0.16,1,West,California
ORD1787,2023-08-18 00:00:00,2023-08-22 00:00:00,Customer 353,Consumer,Technology,Printers,Printers 76,667.38,177.5,0.16,3,Central,Florida
ORD1788,2023-10-20 00:00:00,2023-10-27 00:00:00,Customer 147,Small Business,Technology,Monitors,Monitors 36,754.28,182.57,0.09,4,East,Texas
ORD1789,2023-01-31 00:00:00,2023-02-01 00:00:00,Customer 405,Consumer,Furniture,Bookcases,Bookcases 64,38.28,3.86,0.14,3,Central,Illinois
ORD1790,2023-02-26 00:00:00,2023-03-01 00:00:00,Customer 378,Home Office,Technology,Laptops,Laptops 71,185.32,14.91,0.12,10,Central,New York
ORD1791,2023-06-13 00:00:00,2023-06-19 00:00:00,Customer 444,Home Office,Furniture,Sofas,Sofas 95,660.92,177.13,0.05,5,Central,New York
ORD1792,2023-10-28 00:00:00,2023-11-04 00:00:00,Customer 350,Corporate,Technology,Monitors,Monitors 5,999.81,147.2,0.09,9,South,Texas
ORD1793,2023-03-05 00:00:00,2023-03-08 00:00:00,Customer 119,Consumer,Furniture,Sofas,Sofas 76,115.84,17,0.18,4,Central,Illinois
ORD1794,2023-03-29 00:00:00,2023-04-04 00:00:00,Customer 101,Corporate,Technology,Monitors,Monitors 93,264.66,23.84,0.07,1,West,California
ORD1795,2023-03-24 00:00:00,2023-03-28 00:00:00,Customer 181,Consumer,Furniture,Sofas,Sofas 98,960.04,109.1,0.08,5,West,Florida
ORD1796,2023-04-19 00:00:00,2023-04-25 00:00:00,Customer 333,Consumer,Office Supplies,Binders,Binders 62,627.81,47.33,0.02,2,South,California
ORD1797,2023-05-06 00:00:00,2023-05-07 00:00:00,Customer 66,Home Office,Furniture,Tables,Tables 2,65.79,8.87,0.12,8,East,New York
ORD1798,2023-06-20 00:00:00,2023-06-23 00:00:00,Customer 89,Consumer,Office Supplies,Paper,Paper 90,21.85,5.81,0.12,4,South,Florida
ORD1799,2023-10-30 00:00:00,2023-11-02 00:00:00,Customer 71,Small Business,Furniture,Sofas,Sofas 99,467.93,53.48,0.02,1,South,Texas
ORD1800,2023-11-26 00:00:00,2023-12-02 00:00:00,Customer 244,Home Office,Furniture,Tables,Tables 73,926.39,207.95,0.11,1,Central,New York
ORD1801,2023-01-06 00:00:00,2023-01-08 00:00:00,Customer 58,Small Business,Furniture,Sofas,Sofas 48,115.75,7.05,0.03,7,South,California
ORD1802,2023-10-05 00:00:00,2023-10-08 00:00:00,Customer 175,Small Business,Furniture,Bookcases,Bookcases 43,563.3,132.05,0.18,5,Central,New York
ORD1803,2023-02-06 00:00:00,2023-02-12 00:00:00,Customer 255,Corporate,Furniture,Tables,Tables 72,34.54,10.16,0.03,5,Central,Illinois
ORD1804,2023-03-09 00:00:00,2023-03-16 00:00:00,Customer 298,Small Business,Technology,Monitors,Monitors 9,779.36,205.25,0.13,5,South,New York
ORD1805,2023-11-06 00:00:00,2023-11-10 00:00:00,Customer 324,Small Business,Office Supplies,Paper,Paper 56,481.75,41.26,0.1,8,East,Texas
ORD1806,2023-08-15 00:00:00,2023-08-20 00:00:00,Customer 7,Consumer,Technology,Phones,Phones 97,306.67,18.93,0.16,7,Central,Florida
ORD1807,2023-05-27 00:00:00,2023-06-01 00:00:00,Customer 357,Small Business,Office Supplies,Binders,Binders 31,160.19,8.86,0.04,9,Central,California
ORD1808,2023-08-03 00:00:00,2023-08-06 00:00:00,Customer 185,Small Business,Technology,Phones,Phones 46,735.92,198.34,0.07,7,East,Florida
ORD1809,2023-08-06 00:00:00,2023-08-09 00:00:00,Customer 50,Corporate,Furniture,Bookcases,Bookcases 21,948.43,201.68,0.19,1,Central,Florida
ORD1810,2023-12-12 00:00:00,2023-12-17 00:00:00,Customer 473,Corporate,Furniture,Sofas,Sofas 5,484.77,135.26,0.02,9,Central,New York
ORD1811,2023-12-09 00:00:00,2023-12-11 00:00:00,Customer 20,Small Business,Furniture,Tables,Tables 84,315.58,77.94,0.17,3,West,California
ORD1812,2023-04-21 00:00:00,2023-04-27 00:00:00,Customer 1,Home Office,Technology,Monitors,Monitors 94,996.1,173.03,0.01,2,West,California
ORD1813,2023-02-20 00:00:00,2023-02-22 00:00:00,Customer 74,Corporate,Office Supplies,Pens,Pens 42,679.48,131.69,0.14,2,East,California
ORD1814,2023-02-13 00:00:00,2023-02-17 00:00:00,Customer 460,Corporate,Office Supplies,Binders,Binders 76,965.05,197.59,0.08,7,East,New York
ORD1815,2023-08-19 00:00:00,2023-08-20 00:00:00,Customer 271,Home Office,Technology,Laptops,Laptops 39,734.14,192.46,0.01,1,West,Illinois
ORD1816,2023-05-21 00:00:00,2023-05-27 00:00:00,Customer 60,Corporate,Office Supplies,Staplers,Staplers 96,227.36,53.7,0.05,8,East,Illinois
ORD1817,2023-03-12 00:00:00,2023-03-16 00:00:00,Customer 443,Consumer,Furniture,Chairs,Chairs 7,458.28,37.96,0.1,2,South,Illinois
ORD1818,2023-11-30 00:00:00,2023-12-05 00:00:00,Customer 183,Corporate,Furniture,Sofas,Sofas 58,217.08,55.19,0.15,10,East,Texas
ORD1819,2023-02-16 00:00:00,2023-02-22 00:00:00,Customer 44,Corporate,Technology,Laptops,Laptops 81,283.29,84.87,0.16,7,South,New York
ORD1820,2023-09-27 00:00:00,2023-10-03 00:00:00,Customer 147,Small Business,Technology,Printers,Printers 51,314.48,18.17,0.05,1,South,Florida
ORD1821,2023-08-28 00:00:00,2023-09-01 00:00:00,Customer 179,Corporate,Furniture,Chairs,Chairs 94,658.98,73.72,0.01,1,East,Illinois
ORD1822,2023-04-11 00:00:00,2023-04-18 00:00:00,Customer 199,Home Office,Furniture,Chairs,Chairs 56,497.27,68.26,0.03,4,Central,New York
ORD1823,2023-11-27 00:00:00,2023-11-28 00:00:00,Customer 335,Small Business,Office Supplies,Staplers,Staplers 58,39.41,6.25,0.15,4,East,Texas
ORD1824,2023-04-19 00:00:00,2023-04-21 00:00:00,Customer 155,Home Office,Office Supplies,Binders,Binders 23,961,189.92,0.08,2,Central,Florida
ORD1825,2023-12-26 00:00:00,2024-01-01 00:00:00,Customer 426,Small Business,Technology,Phones,Phones 58,772.56,100.87,0.01,1,West,California
ORD1826,2023-05-27 00:00:00,2023-05-29 00:00:00,Customer 357,Small Business,Office Supplies,Staplers,Staplers 60,27.07,4.88,0.16,7,Central,New York
ORD1827,2023-01-04 00:00:00,2023-01-08 00:00:00,Customer 390,Corporate,Technology,Printers,Printers 62,556.5,59.78,0.1,9,Central,New York
ORD1828,2023-07-28 00:00:00,2023-08-04 00:00:00,Customer 44,Small Business,Technology,Printers,Printers 1,88.21,20.94,0.09,7,Central,Texas
ORD1829,2023-02-20 00:00:00,2023-02-23 00:00:00,Customer 264,Home Office,Furniture,Chairs,Chairs 58,882.41,225.04,0.08,9,West,Illinois
ORD1830,2023-08-05 00:00:00,2023-08-09 00:00:00,Customer 244,Small Business,Furniture,Bookcases,Bookcases 35,419.21,33.29,0.09,10,East,California
ORD1831,2023-06-08 00:00:00,2023-06-15 00:00:00,Customer 141,Corporate,Technology,Printers,Printers 73,605.51,88.01,0,2,West,Texas
ORD1832,2023-10-02 00:00:00,2023-10-03 00:00:00,Customer 409,Small Business,Technology,Monitors,Monitors 27,230.32,42.26,0.11,4,West,Florida
ORD1833,2023-07-28 00:00:00,2023-07-31 00:00:00,Customer 447,Consumer,Technology,Laptops,Laptops 94,42.74,6.15,0.13,5,Central,Florida
ORD1834,2023-08-31 00:00:00,2023-09-06 00:00:00,Customer 44,Home Office,Technology,Laptops,Laptops 40,817.34,109.19,0.16,6,South,California
ORD1835,2023-07-17 00:00:00,2023-07-19 00:00:00,Customer 36,Small Business,Furniture,Bookcases,Bookcases 20,448.12,68.91,0.07,7,West,Florida
ORD1836,2023-01-27 00:00:00,2023-01-29 00:00:00,Customer 457,Home Office,Furniture,Chairs,Chairs 52,746.83,222.27,0.12,3,Central,Illinois
ORD1837,2023-04-29 00:00:00,2023-05-04 00:00:00,Customer 7,Home Office,Technology,Printers,Printers 35,768.76,112.3,0.16,4,West,Texas
ORD1838,2023-11-30 00:00:00,2023-12-04 00:00:00,Customer 326,Small Business,Furniture,Tables,Tables 16,911.62,76.31,0.11,10,East,Florida
ORD1839,2023-10-19 00:00:00,2023-10-26 00:00:00,Customer 419,Home Office,Technology,Monitors,Monitors 87,787.42,97.74,0.15,8,East,Texas
ORD1840,2023-07-28 00:00:00,2023-08-02 00:00:00,Customer 231,Consumer,Furniture,Sofas,Sofas 100,892.24,197.24,0.18,10,South,New York
ORD1841,2023-09-16 00:00:00,2023-09-23 00:00:00,Customer 391,Home Office,Furniture,Bookcases,Bookcases 86,377.29,37.06,0.1,9,South,Texas
ORD1842,2023-03-04 00:00:00,2023-03-09 00:00:00,Customer 303,Small Business,Technology,Printers,Printers 30,541.12,64.35,0.13,3,West,Illinois
ORD1843,2023-04-15 00:00:00,2023-04-17 00:00:00,Customer 107,Small Business,Technology,Monitors,Monitors 3,846.7,142.8,0.08,7,Central,Illinois
ORD1844,2023-11-29 00:00:00,2023-12-06 00:00:00,Customer 183,Corporate,Office Supplies,Pens,Pens 64,602.24,123.68,0.19,6,South,Florida
ORD1845,2023-11-12 00:00:00,2023-11-13 00:00:00,Customer 410,Corporate,Office Supplies,Pens,Pens 75,862.5,146.79,0.06,9,East,Texas
ORD1846,2023-03-29 00:00:00,2023-03-31 00:00:00,Customer 338,Small Business,Furniture,Sofas,Sofas 14,798.88,60.92,0.03,4,South,Illinois
ORD1847,2023-08-30 00:00:00,2023-09-02 00:00:00,Customer 287,Consumer,Technology,Printers,Printers 41,303.56,79.96,0.09,7,Central,Illinois
ORD1848,2023-06-05 00:00:00,2023-06-07 00:00:00,Customer 449,Consumer,Furniture,Sofas,Sofas 87,147.3,12.67,0.08,6,East,California
ORD1849,2023-02-24 00:00:00,2023-02-26 00:00:00,Customer 65,Consumer,Office Supplies,Paper,Paper 66,752.82,135.56,0,3,East,New York
ORD1850,2023-10-12 00:00:00,2023-10-17 00:00:00,Customer 341,Corporate,Technology,Printers,Printers 34,296.13,50.88,0.07,1,South,California
ORD1851,2023-10-18 00:00:00,2023-10-21 00:00:00,Customer 381,Consumer,Furniture,Tables,Tables 71,339.06,23.15,0.14,10,West,Illinois
ORD1852,2023-02-26 00:00:00,2023-03-02 00:00:00,Customer 305,Small Business,Technology,Printers,Printers 83,870.51,91.16,0.04,6,West,California
ORD1853,2023-10-28 00:00:00,2023-11-01 00:00:00,Customer 123,Corporate,Furniture,Bookcases,Bookcases 94,855.19,112.75,0.15,9,South,New York
ORD1854,2023-12-08 00:00:00,2023-12-14 00:00:00,Customer 339,Home Office,Office Supplies,Staplers,Staplers 37,354.12,86.4,0.07,9,West,Illinois
ORD1855,2023-12-28 00:00:00,2024-01-01 00:00:00,Customer 182,Small Business,Technology,Monitors,Monitors 46,792.11,130.81,0.15,8,West,Texas
ORD1856,2023-10-20 00:00:00,2023-10-23 00:00:00,Customer 95,Home Office,Furniture,Tables,Tables 73,67.95,13.36,0.04,8,West,Illinois
ORD1857,2023-08-28 00:00:00,2023-08-29 00:00:00,Customer 78,Consumer,Technology,Monitors,Monitors 85,387.43,26.39,0.03,9,West,Florida
ORD1858,2023-01-05 00:00:00,2023-01-10 00:00:00,Customer 296,Home Office,Furniture,Tables,Tables 33,558.98,57.61,0.15,10,Central,California
ORD1859,2023-09-05 00:00:00,2023-09-08 00:00:00,Customer 455,Small Business,Office Supplies,Pens,Pens 78,976.38,292,0.03,6,South,California
ORD1860,2023-01-06 00:00:00,2023-01-11 00:00:00,Customer 212,Corporate,Technology,Laptops,Laptops 9,91.04,24.79,0.05,6,South,Florida
ORD1861,2023-01-08 00:00:00,2023-01-12 00:00:00,Customer 489,Small Business,Furniture,Tables,Tables 49,987.57,57.43,0.2,6,West,Texas
ORD1862,2023-09-07 00:00:00,2023-09-11 00:00:00,Customer 455,Small Business,Technology,Printers,Printers 93,935.91,264.5,0.03,3,South,Illinois
ORD1863,2023-04-26 00:00:00,2023-05-03 00:00:00,Customer 276,Corporate,Technology,Phones,Phones 83,775.07,207.33,0.15,10,Central,Florida
ORD1864,2023-11-25 00:00:00,2023-11-26 00:00:00,Customer 88,Consumer,Office Supplies,Paper,Paper 19,952.67,184.5,0.11,7,South,New York
ORD1865,2023-01-21 00:00:00,2023-01-25 00:00:00,Customer 286,Small Business,Office Supplies,Binders,Binders 73,178.93,12.86,0.1,8,South,Illinois
ORD1866,2023-07-01 00:00:00,2023-07-03 00:00:00,Customer 111,Small Business,Office Supplies,Staplers,Staplers 99,34.92,7.26,0.13,4,West,Illinois
ORD1867,2023-09-22 00:00:00,2023-09-24 00:00:00,Customer 263,Home Office,Furniture,Tables,Tables 85,203.49,35.96,0.19,9,South,Illinois
ORD1868,2023-08-02 00:00:00,2023-08-08 00:00:00,Customer 328,Corporate,Office Supplies,Staplers,Staplers 13,545.23,62.66,0.14,9,West,California
ORD1869,2023-10-08 00:00:00,2023-10-14 00:00:00,Customer 412,Corporate,Office Supplies,Paper,Paper 14,613.92,163.67,0.09,7,East,Florida
ORD1870,2023-12-23 00:00:00,2023-12-29 00:00:00,Customer 31,Consumer,Office Supplies,Paper,Paper 26,661.93,190.41,0.11,8,South,California
ORD1871,2023-06-18 00:00:00,2023-06-25 00:00:00,Customer 4,Home Office,Technology,Laptops,Laptops 85,673.03,122.65,0.13,10,Central,Illinois
ORD1872,2023-08-16 00:00:00,2023-08-19 00:00:00,Customer 324,Corporate,Technology,Printers,Printers 23,927.01,109.7,0.04,1,West,California
ORD1873,2023-12-15 00:00:00,2023-12-18 00:00:00,Customer 74,Consumer,Furniture,Bookcases,Bookcases 71,239.78,48.46,0.02,1,West,Florida
ORD1874,2023-12-30 00:00:00,2024-01-04 00:00:00,Customer 260,Home Office,Furniture,Bookcases,Bookcases 73,683.5,83.15,0.18,9,West,New York
ORD1875,2023-01-31 00:00:00,2023-02-04 00:00:00,Customer 481,Consumer,Technology,Laptops,Laptops 55,103.71,11.09,0.13,6,West,Illinois
